RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,seasAdj
91486,76574,Texas,4604,3,0,4,3,3,1,1,2,2,0,1,1,1,2,2,2,2,3,1,2,0,0,0,1,1,0,1,2,0,0,2,1,0,0,0,1,0,0,1,2,1,2,0,3,1,0,1,1,0,1,4,2,4,2,1,3,0,1,0,2,1,2,2,3,1,5,5,1,4,6,0,3,1,1,3,2,4,2,1,1,3,4,2,2,3,6,2,1,4,6,1,0,1,3,2,1,1,4,2,4,2,4,5,4,4,2,1,0,0,4,7,2,3,4,3,2,3,5,3,3,,,,,,,,0
74549,37909,Tennessee,4605,11,15,19,16,17,13,7,9,6,5,4,6,5,6,10,10,14,12,12,6,11,10,2,3,10,13,12,14,5,9,2,10,7,5,8,2,4,9,11,11,10,5,6,5,5,6,5,9,8,6,13,7,1,0,4,1,7,8,5,6,6,4,10,18,9,11,18,13,10,10,7,2,10,8,11,14,13,16,6,9,14,6,5,10,11,14,14,12,18,11,10,11,6,9,8,18,10,12,15,18,15,19,10,15,9,10,11,8,14,5,15,17,21,15,9,13,8,13,8,6,8,13,21,20,20,14,,0
62314,11968,New York,4606,2,2,1,4,3,1,2,0,1,0,0,0,1,0,1,1,1,5,2,1,1,0,3,0,1,2,2,3,3,2,0,1,2,0,4,0,1,1,5,4,4,1,2,2,0,0,2,1,0,3,6,2,1,2,1,2,2,3,3,1,3,3,3,1,3,3,4,2,4,4,3,1,2,1,7,5,2,5,2,2,2,3,8,3,2,1,2,2,5,4,5,3,3,2,3,3,4,4,4,4,2,4,3,2,2,3,4,2,2,1,4,7,1,4,7,6,2,4,4,1,2,2,,,,,,0
81541,54017,Wisconsin,4607,8,6,6,9,7,5,2,7,2,3,4,0,2,4,9,7,15,11,5,16,5,5,3,2,4,3,5,15,4,11,9,3,6,6,4,2,0,6,3,7,10,4,3,11,5,12,4,3,12,8,8,27,10,6,4,8,6,7,7,9,7,10,13,15,8,12,12,15,13,10,7,6,5,11,12,15,13,11,14,11,3,14,7,5,9,16,21,30,15,18,16,17,10,7,9,1,11,16,21,23,19,12,24,11,12,10,6,7,10,8,18,18,14,16,14,6,3,7,3,3,7,2,9,12,13,16,,0
72659,33525,Florida,4608,2,4,1,0,1,1,3,3,3,4,2,1,4,2,2,2,1,3,4,3,5,5,5,1,5,2,5,4,1,1,3,1,1,6,0,2,2,2,2,3,3,4,2,3,5,3,1,3,3,5,3,0,5,6,1,5,6,4,4,4,4,4,7,5,5,7,4,6,4,10,6,2,8,8,8,7,6,4,7,6,5,9,9,5,7,11,5,8,10,9,8,9,5,15,6,4,7,5,8,8,16,4,7,8,6,9,3,9,7,15,7,10,6,11,6,10,6,5,4,4,6,4,10,16,13,4,8,0
62359,12054,New York,4609,4,9,5,7,15,9,7,4,4,10,3,10,3,5,8,4,5,8,13,5,5,7,7,3,5,6,6,8,7,14,4,4,5,4,5,2,5,2,6,10,5,4,5,8,6,1,3,7,2,7,10,12,11,7,6,8,6,4,4,1,4,3,11,3,11,13,4,8,6,10,3,5,2,2,7,7,9,6,6,7,7,9,7,4,6,9,10,9,11,7,6,11,4,5,9,5,5,11,3,11,8,5,8,12,3,13,11,5,7,5,10,14,12,8,7,9,3,6,3,4,4,6,6,9,13,8,,0
60635,07205,New Jersey,4610,6,3,2,1,2,2,2,1,1,0,1,0,0,0,2,1,0,3,0,0,0,2,1,0,0,1,1,2,0,1,0,2,1,1,1,0,0,1,2,1,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,2,0,0,2,2,1,0,0,0,0,2,0,2,2,3,2,2,0,1,1,0,2,1,1,2,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,2,4,1,0,0,3,1,2,2,1,1,3,4,4,5,0,,,,,,,0
399553,18902,Pennsylvania,4611,6,5,5,3,5,9,3,5,4,5,5,0,3,4,7,6,3,6,6,4,6,6,2,5,1,5,3,7,2,4,3,3,2,6,3,1,3,1,2,5,1,4,3,5,4,2,0,1,3,1,5,2,3,4,1,3,3,3,1,7,1,6,5,3,3,4,6,7,3,1,2,1,5,3,2,2,5,1,1,4,5,1,2,7,4,3,5,6,6,8,7,9,4,3,3,1,8,3,3,9,1,11,1,10,3,6,3,2,4,6,10,4,6,4,7,10,4,2,6,4,4,9,9,7,6,10,,0
67223,22305,Virginia,4612,5,9,7,9,5,4,6,3,6,4,2,5,3,6,8,13,7,5,2,4,5,2,2,4,6,5,8,12,8,4,3,2,4,4,5,4,12,10,8,5,5,5,4,2,7,9,3,5,8,7,5,4,7,5,2,7,7,6,7,7,5,5,2,2,9,3,5,5,3,4,4,6,3,7,7,10,6,5,6,3,5,6,2,3,10,3,3,11,9,7,6,5,1,3,4,4,5,10,4,6,5,3,5,4,6,4,2,2,3,4,3,9,7,0,3,8,7,11,4,2,6,3,5,3,7,,,0
78914,48030,Michigan,4613,2,2,1,3,3,2,1,0,2,3,0,2,1,1,2,2,3,3,3,4,2,5,3,3,1,6,4,6,3,3,4,1,4,4,3,1,2,2,2,2,1,4,1,0,3,2,5,6,2,4,2,7,1,2,2,3,2,1,3,4,2,2,3,2,2,5,6,4,9,4,4,2,3,3,1,4,4,0,4,4,1,2,2,2,5,0,3,5,6,1,2,1,5,2,1,3,6,3,8,6,5,6,7,3,8,7,6,3,6,3,9,11,11,11,6,16,16,8,12,6,15,13,30,18,21,23,,0
84516,60465,Illinois,4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,11,20,15,12,9,15,9,7,10,11,11,16,21,11,11,18,7,9,12,1,11,12,18,11,9,10,7,8,8,6,7,10,10,10,15,16,15,10,8,0
72736,33637,Florida,4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,11,8,8,6,10,10,10,4,3,8,8,4,9,8,9,10,18,7,6,7,6,9,5,3,6,11,8,5,12,10,12,6,9,7,9,9,14,8,7,6,4,5,7,10,8,7,11,7,14,16,13,6,0
100150,99201,Washington,4616,3,1,4,3,0,1,0,3,0,2,0,0,1,2,0,4,4,1,2,2,3,1,3,1,2,1,0,5,2,0,0,2,1,2,0,1,1,2,2,3,2,1,1,1,2,1,2,0,2,0,3,4,5,4,1,1,0,0,3,5,0,2,6,4,6,0,2,1,1,1,1,2,1,3,3,6,3,1,2,2,2,2,2,3,0,3,6,5,5,3,2,5,2,4,4,1,4,6,9,2,2,3,6,2,3,3,1,3,3,2,6,2,5,3,4,2,2,4,4,2,5,2,5,5,5,4,3,0
65372,18109,Pennsylvania,4617,2,2,7,1,1,2,2,1,0,0,2,3,0,3,4,3,0,5,0,2,4,3,3,1,1,0,3,3,2,6,2,3,2,4,3,4,3,0,3,0,3,0,2,2,0,5,1,1,3,6,0,1,2,1,0,2,1,2,1,0,2,1,4,3,3,1,1,3,2,2,3,1,2,2,3,2,2,1,3,3,3,1,1,3,3,0,3,4,3,4,3,4,2,5,2,2,4,2,3,6,3,6,9,6,4,3,0,3,2,1,5,6,4,5,3,6,3,4,9,4,4,5,3,4,9,6,2,0
72818,33778,Florida,4618,2,5,8,8,3,5,3,6,2,2,4,2,2,5,2,1,3,4,5,10,5,1,7,6,4,5,10,10,6,3,2,2,5,3,4,2,0,5,2,5,6,4,5,5,6,3,5,2,5,7,10,9,3,2,8,14,8,8,12,1,3,12,12,6,7,13,8,6,6,9,11,9,5,7,9,12,8,8,12,8,8,5,6,7,8,7,9,14,9,11,6,10,10,17,8,12,12,15,22,9,11,11,13,14,13,14,7,8,9,13,15,16,12,15,10,13,8,10,9,9,7,12,14,14,13,9,,0
74241,37210,Tennessee,4619,4,3,2,4,7,2,0,1,1,3,1,1,1,0,5,3,6,4,2,4,3,0,3,1,0,3,4,7,1,3,1,0,3,2,0,0,4,3,6,1,6,3,1,3,5,0,1,2,4,3,2,3,2,7,1,2,0,0,0,3,2,6,5,8,6,2,4,6,2,4,4,3,5,8,1,5,11,15,6,2,2,8,3,3,3,10,7,12,7,6,7,5,7,7,7,5,7,7,10,11,15,11,8,8,8,11,7,4,7,11,10,7,11,13,10,20,11,10,10,6,14,13,9,9,9,6,7,0
92033,77568,Texas,4620,2,1,2,1,1,2,0,3,2,0,1,1,1,2,1,1,2,0,3,2,4,0,2,3,2,3,3,6,1,2,1,1,4,1,1,2,2,2,5,1,3,2,0,1,2,6,3,0,2,0,2,0,0,0,2,4,0,1,0,3,1,2,4,1,2,4,1,5,1,5,2,2,4,5,3,6,7,5,4,5,4,5,0,0,4,3,4,10,6,9,4,4,3,3,8,6,7,10,4,5,9,13,7,4,3,8,5,7,9,5,8,6,3,9,15,11,17,7,10,11,10,10,9,9,11,7,,0
60967,08077,New Jersey,4621,6,4,8,8,9,13,14,6,5,4,6,3,11,2,7,7,13,10,7,5,4,9,5,2,8,5,6,15,6,5,3,5,5,6,8,3,4,5,9,7,10,7,4,9,6,5,11,7,4,15,13,13,9,8,7,10,8,9,16,11,15,12,12,13,4,7,18,16,12,7,5,8,4,12,5,17,11,9,15,15,13,10,9,5,15,5,12,16,26,20,20,22,12,17,14,9,7,10,16,24,27,27,13,16,10,12,13,13,11,12,13,19,20,19,23,22,22,14,15,16,12,13,19,26,23,17,,0
66054,19801,Delaware,4622,0,2,4,2,4,4,3,4,2,3,1,1,1,1,2,0,2,5,0,2,2,7,4,1,1,0,8,8,0,4,3,0,3,1,2,1,2,4,0,5,2,1,1,0,1,7,1,1,2,1,4,2,2,1,0,4,2,3,3,4,2,8,7,2,5,3,4,7,6,2,3,1,2,2,1,8,4,4,1,2,1,3,1,0,1,2,1,2,5,2,0,6,1,2,2,0,2,4,2,2,2,2,3,1,1,2,3,1,0,2,3,2,4,4,1,3,6,2,1,1,,,,,,,,0
90876,75402,Texas,4623,3,7,4,6,5,5,2,2,4,2,2,3,5,1,4,7,3,2,4,5,2,5,3,3,5,6,4,4,0,2,4,3,2,2,0,2,2,0,5,3,3,2,1,3,5,4,0,6,3,1,4,4,5,2,1,3,3,4,5,1,4,6,5,2,6,5,2,8,5,1,5,2,5,6,6,9,7,4,3,4,6,8,6,3,10,9,7,10,7,14,9,13,6,6,6,7,12,9,12,6,5,17,6,7,3,12,4,4,6,8,10,9,16,8,9,11,7,7,10,6,8,4,6,5,6,9,,0
84360,60106,Illinois,4624,4,1,3,3,2,0,1,4,2,2,3,1,4,1,4,3,6,4,5,11,6,7,3,1,2,3,8,7,7,5,1,6,4,6,3,0,6,1,3,6,3,4,5,3,6,7,4,3,6,2,1,2,3,4,1,6,6,3,11,5,5,9,5,5,12,21,9,7,15,7,6,7,7,6,8,11,12,8,11,14,10,12,2,2,8,10,11,21,13,18,18,15,7,4,6,2,5,7,15,17,15,13,8,9,16,8,6,5,10,11,14,20,8,10,15,16,16,14,19,5,,,,,,,,0
96135,90303,California,4625,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,2,1,2,1,0,1,1,1,0,0,1,0,1,1,1,3,1,2,2,4,0,1,1,2,0,0,2,2,2,3,2,1,2,2,0,1,4,1,2,0,0,3,3,0,0,0,1,1,0,1,2,2,1,3,0,1,0,0,1,0,0,3,2,0,3,1,1,2,0,0,3,1,1,2,0,0,3,4,2,0,3,3,1,4,0,3,2,3,4,0,1,2,2,0,2,2,,,,,,0
60461,06820,Connecticut,4626,3,1,2,1,3,4,4,0,0,0,0,0,1,2,2,0,6,2,1,2,1,6,0,0,0,0,1,2,0,3,0,0,2,1,0,1,0,0,1,1,2,0,3,1,0,3,2,0,0,1,1,0,0,1,1,0,2,1,2,1,0,2,3,1,1,3,1,2,3,3,2,1,0,2,1,3,1,2,4,1,3,0,2,0,0,1,1,2,3,2,8,2,1,0,0,0,2,1,1,1,1,1,2,0,1,1,0,0,1,1,1,0,3,2,0,0,0,1,0,0,1,0,0,,,,,0
63542,14468,New York,4627,7,5,9,14,17,12,14,8,3,7,4,4,4,4,5,12,16,13,12,5,5,7,3,5,4,18,12,21,4,6,15,10,4,6,4,3,4,5,6,3,9,12,13,8,11,9,6,2,5,5,8,8,5,7,3,12,7,3,4,8,4,6,12,6,13,9,9,14,6,10,3,1,7,4,5,9,8,17,9,8,9,4,9,5,5,6,7,14,11,18,14,16,10,9,6,7,8,8,11,11,10,8,8,15,12,7,3,11,9,9,8,10,15,10,8,19,5,6,8,2,6,13,9,12,21,12,,0
58449,01610,Massachusetts,4628,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,0,1,0,1,0,1,1,3,2,1,0,0,0,0,1,1,,,,,,,,0
76992,44089,Ohio,4629,2,2,3,3,3,3,4,4,4,2,3,2,0,4,4,9,7,8,5,5,6,5,0,5,5,8,2,6,3,4,2,4,4,6,1,1,1,4,1,6,3,4,5,5,3,3,4,3,4,3,8,6,4,7,1,2,1,1,5,3,4,6,3,6,6,5,6,4,5,4,0,2,5,2,13,5,9,5,9,6,3,8,9,5,10,5,9,12,6,11,3,11,8,8,8,9,4,12,8,8,12,10,10,8,9,5,5,5,7,6,13,15,13,9,7,11,12,8,4,7,7,7,12,14,15,14,,0
58887,02747,Massachusetts,4630,7,3,4,3,1,6,4,8,3,3,3,3,5,3,3,4,5,6,8,9,7,3,6,3,6,1,7,10,5,7,4,7,6,1,1,3,1,3,1,3,9,3,3,5,3,2,2,1,2,2,1,4,4,5,4,1,5,6,3,5,4,4,7,6,2,6,3,5,5,3,2,2,6,2,4,0,12,4,3,8,3,6,3,3,5,5,16,10,7,8,6,7,7,4,7,0,7,5,5,10,7,11,6,8,8,10,6,4,5,2,9,13,8,18,10,7,8,5,7,3,3,6,7,10,7,9,,0
89307,72022,Arkansas,4631,9,6,16,2,12,7,15,8,3,3,5,4,12,6,12,15,11,9,11,10,6,7,4,3,4,13,5,10,4,6,5,4,4,5,6,2,3,9,4,3,6,13,4,1,2,9,6,6,3,11,15,7,6,7,2,9,10,6,7,4,13,7,5,7,9,11,6,3,11,9,8,5,8,14,11,10,11,6,6,10,6,9,3,6,13,11,7,14,18,11,7,1,4,19,7,8,5,16,17,14,17,16,7,10,20,9,7,7,14,16,20,18,21,19,12,16,10,20,10,16,15,22,12,19,17,16,6,0
58547,01913,Massachusetts,4632,5,5,2,4,3,2,3,3,2,3,2,1,5,6,3,6,7,8,10,5,4,1,3,0,2,9,6,7,4,4,5,5,5,4,2,2,2,2,6,7,4,4,3,5,4,5,1,2,4,2,1,6,8,9,1,6,7,6,2,1,11,5,6,10,11,10,3,7,8,12,11,4,3,2,7,13,11,6,12,10,7,6,4,4,4,7,8,13,13,8,8,6,3,13,5,4,2,6,4,19,18,10,10,4,3,4,5,3,4,4,9,13,13,10,8,6,8,6,6,3,5,3,3,13,16,13,,0
72535,33316,Florida,4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,11,9,5,5,6,7,4,6,4,2,14,4,11,10,7,7,2,3,6,9,10,6,5,9,9,8,6,5,8,13,5,6,9,5,7,6,6,8,5,5,6,10,7,7,6,4,5,5,7,6,8,7,3,12,2,9,5,5,7,13,8,5,4,5,6,5,7,6,10,6,8,9,7,4,2,7,6,8,2,5,9,8,11,8,8,9,4,0
76492,43056,Ohio,4634,1,6,2,9,13,10,7,3,6,7,2,3,8,5,2,6,6,9,6,6,10,7,4,4,4,4,6,8,3,3,7,5,12,1,0,1,2,6,9,8,4,5,4,4,3,4,1,2,3,7,15,5,10,0,2,6,3,4,6,2,8,8,9,12,10,9,5,6,2,10,3,5,3,8,8,7,9,7,10,13,4,13,3,6,6,7,13,16,19,9,13,6,6,8,7,5,9,7,8,19,10,18,15,15,9,4,9,8,13,14,13,10,11,24,12,9,16,12,11,2,6,16,12,13,13,14,,0
61228,08872,New Jersey,4635,3,2,2,4,1,2,1,4,2,2,0,1,3,2,5,4,6,4,3,1,2,5,0,4,4,3,2,2,1,5,3,1,2,2,2,0,2,2,1,1,3,3,3,1,2,1,2,1,1,2,3,3,2,2,5,2,3,1,4,3,4,4,2,2,6,0,3,6,3,3,1,4,6,3,4,5,5,7,3,4,3,0,2,3,4,5,2,3,4,7,10,0,3,1,2,2,5,4,7,7,3,3,3,6,5,9,11,5,6,8,4,5,2,11,8,4,1,6,6,4,5,5,9,4,10,11,,0
78956,48082,Michigan,4636,8,8,7,8,9,6,7,7,5,7,3,4,1,4,13,7,6,4,12,14,11,19,21,13,15,12,13,16,13,7,13,10,8,10,5,11,25,17,13,15,18,19,9,17,17,11,11,18,18,13,14,26,15,17,17,19,21,11,22,11,12,10,16,27,27,33,43,49,29,24,21,8,15,21,24,30,23,30,32,37,27,22,25,7,24,19,22,40,30,25,42,30,17,23,28,14,24,33,38,38,35,54,48,36,34,31,26,26,41,31,28,32,28,33,41,47,34,25,22,16,29,21,31,40,37,37,,0
98003,95135,California,4637,4,7,5,6,10,5,2,9,3,6,2,2,3,7,7,12,12,11,11,9,8,6,8,4,11,8,9,15,8,10,13,3,1,7,3,5,6,12,6,9,11,10,6,2,8,4,9,5,6,9,7,9,12,15,5,9,8,4,8,8,9,15,16,18,15,10,16,11,8,12,7,13,7,13,17,9,14,15,14,13,14,5,3,3,7,7,5,10,14,10,11,15,7,11,3,10,5,15,13,19,7,11,6,12,5,4,9,9,7,9,8,15,7,8,10,8,9,6,5,6,7,12,11,8,9,9,2,0
91250,76105,Texas,4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0
88749,70714,Louisiana,4639,4,4,3,5,5,3,1,6,5,3,5,2,4,3,4,3,4,7,5,4,4,2,1,1,3,4,1,5,3,4,3,1,2,3,2,2,2,4,2,3,3,1,4,6,2,2,1,3,1,5,4,4,2,0,1,4,3,4,4,1,0,1,3,2,7,7,4,1,1,4,3,4,2,4,5,5,6,7,5,3,0,2,2,3,6,3,8,7,7,6,7,6,10,7,2,8,1,8,9,7,6,3,2,8,8,6,3,6,11,13,9,9,8,11,6,5,7,11,8,7,4,3,7,5,11,7,9,0
96097,90232,California,4640,1,0,0,3,2,0,5,0,1,0,2,0,0,0,1,0,1,1,1,2,0,0,2,1,0,4,1,1,1,1,0,0,0,1,0,1,1,2,0,2,0,1,1,3,1,0,2,2,0,1,1,1,2,1,2,1,2,1,0,0,3,0,2,1,2,0,1,2,2,0,1,0,2,0,1,2,2,2,1,2,0,1,2,1,0,1,4,1,0,3,2,1,0,1,0,1,0,0,0,3,0,0,1,0,1,1,0,0,2,2,0,1,0,0,1,0,2,0,0,0,0,1,,,,,,0
60452,06804,Connecticut,4641,7,9,16,14,13,23,6,8,5,6,4,4,3,3,10,10,12,10,4,7,9,6,5,6,5,7,14,12,6,6,4,3,4,11,2,2,6,5,9,11,5,5,5,4,4,1,4,1,4,7,2,12,8,15,6,8,6,8,5,4,4,4,10,16,15,23,12,8,12,14,7,2,5,13,11,18,16,10,10,11,11,10,7,5,6,7,9,17,17,14,20,8,9,13,5,2,13,4,23,14,14,12,11,14,12,13,2,9,9,7,12,17,9,21,14,22,10,11,13,7,4,15,11,18,13,29,,0
73303,35071,Alabama,4642,13,9,9,11,9,10,11,14,4,8,4,6,15,8,1,4,13,1,4,8,7,8,4,2,7,7,9,11,5,6,10,6,5,4,4,2,9,7,8,11,9,7,12,12,4,7,6,10,8,13,15,11,10,18,19,18,10,16,9,7,10,10,10,9,18,29,24,11,14,9,15,8,15,10,12,18,17,20,11,25,8,12,19,11,16,20,15,19,21,10,18,19,10,17,16,13,13,17,17,15,15,22,18,24,30,17,13,23,21,26,23,18,21,23,20,19,17,14,14,13,24,20,22,25,23,20,,0
60655,07407,New Jersey,4643,4,1,6,6,7,7,6,6,3,3,2,2,0,4,5,8,10,7,13,9,3,6,9,2,3,1,5,12,8,8,3,5,8,7,3,3,4,2,5,11,5,7,3,6,3,8,5,4,1,1,2,8,5,7,3,2,0,6,6,6,3,6,6,2,5,9,9,9,4,4,8,5,6,9,7,8,10,9,7,8,10,6,8,2,7,6,9,12,15,12,10,12,8,6,9,9,10,6,5,11,5,15,16,14,10,18,10,10,9,6,11,14,8,17,22,17,16,9,10,4,5,16,11,8,19,12,,0
61909,10805,New York,4644,0,1,1,1,2,3,1,0,0,2,1,0,1,1,2,0,0,0,1,0,1,0,2,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,2,3,3,0,0,0,0,3,0,2,0,3,2,2,2,1,0,1,0,0,2,0,2,3,2,1,0,2,0,0,1,1,0,2,2,0,2,1,3,3,0,0,0,0,0,1,2,2,2,0,1,2,0,0,0,1,0,1,2,0,0,1,1,0,0,2,1,1,3,0,0,4,2,0,1,2,2,2,2,1,,,,,0
61824,10509,New York,4645,1,3,4,4,4,9,6,2,5,3,1,2,6,4,1,4,5,3,3,3,1,5,6,1,4,6,3,9,7,4,5,3,3,2,3,5,3,4,2,4,2,4,2,4,3,10,7,2,1,2,4,5,3,8,5,7,5,3,0,3,3,3,6,9,7,11,3,1,5,4,4,8,6,1,4,6,7,9,5,9,8,8,2,4,7,4,1,8,8,9,16,12,4,10,10,8,6,10,7,9,10,11,16,8,7,5,7,4,2,3,4,8,8,10,8,12,7,2,6,3,3,9,5,5,9,12,,0
73279,35040,Alabama,4646,21,24,12,17,18,24,12,21,10,7,8,12,20,13,24,15,18,14,26,15,24,12,11,5,8,15,17,17,13,9,8,5,10,7,6,7,13,7,7,13,10,10,9,10,12,12,15,14,17,22,13,15,22,14,21,16,14,18,21,15,13,26,28,24,16,20,14,14,17,14,10,14,23,22,27,33,16,24,18,24,28,16,15,13,19,21,32,34,22,20,20,19,15,15,15,25,41,31,32,53,38,24,21,27,30,26,22,19,39,42,41,48,44,40,24,31,31,42,26,31,40,42,48,35,35,43,37,0
96598,92029,California,4647,4,4,4,3,7,6,3,2,5,6,6,2,3,6,3,7,5,1,2,5,3,3,2,6,12,7,7,8,6,8,4,3,4,7,2,2,4,8,4,11,6,3,2,6,4,8,4,2,4,6,9,5,7,13,8,3,5,8,6,8,9,12,11,4,13,9,6,4,7,7,2,4,8,4,10,8,8,2,9,8,7,9,10,3,5,18,10,7,10,9,7,5,5,6,4,5,6,9,18,10,4,9,12,13,9,9,8,3,10,12,15,15,10,11,3,7,4,7,4,7,16,12,14,15,12,14,13,0
61083,08505,New Jersey,4648,6,8,13,15,6,10,7,10,5,8,7,6,5,7,6,10,11,8,10,8,10,10,10,10,10,11,11,10,12,4,6,4,8,10,5,2,5,2,4,5,5,11,8,6,4,6,5,4,2,6,6,17,7,11,8,5,1,6,11,15,11,9,12,11,16,7,12,7,7,5,10,4,10,9,7,10,8,12,13,9,11,9,6,7,11,12,10,14,20,22,10,17,13,7,6,8,11,7,9,12,20,11,9,21,6,12,16,10,13,16,18,22,21,22,19,21,18,16,11,5,5,20,15,20,15,22,,0
84694,60805,Illinois,4649,7,11,5,9,12,7,7,9,7,2,3,4,3,6,5,9,7,24,5,10,9,11,5,8,9,5,9,11,4,6,9,4,9,6,7,5,2,3,4,7,7,8,9,11,7,9,9,2,7,9,7,7,10,12,6,12,4,13,3,12,8,10,8,11,13,24,9,13,8,9,12,9,7,9,18,18,19,14,19,17,8,16,9,4,14,15,13,25,27,25,18,18,20,17,12,14,9,22,29,28,37,29,23,10,23,26,11,12,17,22,17,28,15,22,12,25,24,21,13,9,27,16,25,31,24,21,16,0
64901,17070,Pennsylvania,4650,2,14,6,11,12,8,9,9,6,7,4,4,12,3,8,7,9,7,8,13,13,7,5,5,6,5,7,6,9,3,5,8,5,5,4,6,12,5,6,11,7,8,4,10,6,5,2,2,3,11,8,11,8,11,5,10,4,8,3,7,3,10,10,12,10,10,1,9,8,10,9,5,9,10,12,7,21,13,6,10,11,13,2,10,8,5,11,12,7,8,12,16,3,14,7,7,10,12,13,18,11,15,14,15,11,13,11,7,6,11,17,14,17,21,6,15,6,3,10,7,11,10,16,13,21,12,,0
69297,27317,North Carolina,4651,7,5,3,4,4,7,6,1,1,3,1,1,2,5,3,2,4,3,4,4,2,0,1,2,7,9,6,4,2,2,2,2,7,1,1,0,5,2,2,5,2,1,1,3,3,2,3,1,4,2,4,4,2,1,0,4,3,2,1,6,6,2,3,7,2,1,4,5,1,4,4,5,4,4,3,6,6,2,2,5,8,5,4,3,5,11,4,3,5,4,9,6,3,7,1,4,5,5,4,7,5,3,7,6,5,10,5,3,5,5,3,11,6,6,5,8,5,7,7,4,9,3,7,2,5,6,,0
60205,06226,Connecticut,4652,2,1,2,1,0,2,2,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,1,0,1,0,5,1,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,0,2,0,0,1,2,1,0,0,1,0,0,1,0,0,1,1,1,0,0,2,3,0,0,2,1,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,0
77032,44132,Ohio,4653,2,4,3,3,2,1,5,3,1,2,1,2,2,3,3,5,2,2,3,1,4,0,0,2,2,5,3,9,1,2,0,3,2,0,1,0,1,1,0,1,2,1,1,1,0,1,2,0,1,1,2,2,4,2,2,1,1,2,0,0,0,1,0,3,1,0,1,3,4,0,1,1,4,1,4,3,2,1,1,2,0,1,3,3,3,1,1,6,3,3,4,4,3,4,2,2,1,7,2,4,4,6,0,3,7,6,2,1,7,0,3,8,4,2,3,1,6,3,0,0,,,,,,,,0
