"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"10025","New York","NY","New York-Newark-Jersey City","New York",1,750000,740000,785000,725000,732500,749000,740000,747000,750000,760000,749000,740000,795000,739500,785000,779000,749000,775000,749000,710500,750000,797000,825000,799500,799000,854000,849000,850000,875000,875000,850000,875000,880000,875000,875000,799000,799000,875000,819500,837500,875000,899000,949000,975000,895000,887000,925000,965000,980000,982500,975000,949000,949500,899000,975000,934450,995000,1050000,1150000,1150000,1150000,1150000,1150000,1200000,1250000,1295000,1310000,1350000,1350000,1349999,1310000,1432500,1450000,1495000,1487500,1524500,1500000,1544000,1592500,1500000,1470000,1399000,1450000,1395000,1395000,1395000,1395000,1489500,1450000,1395000,1300000,1300000,1276000,1395000,1425000,1485000,1475000,1269000,1195000,1249750,1250000,1342310,1345000,1350000,1295000
"60657","Chicago","IL","Chicago-Naperville-Elgin","Cook",2,360400,349900,339000,349000,339250,347450,346900,339950,339000,337950,339700,331050,338000,339000,338000,339000,339000,335000,329900,329000,329000,325000,325000,325000,335000,339000,349450,339900,329900,320000,325000,329500,335000,336000,338000,339900,329900,334500,349900,349000,349000,349450,359900,369000,369700,369000,355000,349900,359900,361000,375000,365000,349000,344900,339000,359000,374900,369000,360000,364750,359900,361950,359945,360000,349999.5,350000,349900,344450,349900,349900,349900,349900,349900,389500,387000,369500,371750,370000,370000,379900,389000,392000,399900,399000,429500,446950,440000,439000,429900,440000,435000,439000,449900,450000,449950,474950,449000,449000,445000,425000,420000,415000,415000,420000,419000
"60614","Chicago","IL","Chicago-Naperville-Elgin","Cook",3,392450,399900,389900,389900,389900,395000,389900,399000,376950,389000,379900,379000,379900,375000,376000,385000,379900,379000,379000,389000,399000,399000,379000,375000,366000,379000,375000,404000,382450,399000,399999,399900,399950,389900,399720,399640,423150,409000,399999,409900,410000,415000,4e+05,395000,433500,425000,424950,445000,450000,447000,425000,425000,410999.5,414900,424900,424950,428750,439000,425000,449000,465000,450000,449950,449000,444900,444900,430900,435000,449000,450000,450000,464450,475000,475000,440000,445000,447500,465000,499000,519000,525000,550000,559900,549000,559000,555000,544000,539000,519900,5e+05,506000,522450,549000,547000,599000,624900,639900,615000,585000,565000,569499.5,550000,549900,549878,549900
"10002","New York","NY","New York-Newark-Jersey City","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1250000,1250000,1175000,1237500,1197500,1332500,1350000,1415000,1420000,1515000,1551000,1573000,1600000,1574000,1573000,1575000,1580000,1600000,1605000,1671000,1630000,1630000,1574000,1580000,1589500,1580000,1563500,1538000,1538000,1525000
"60640","Chicago","IL","Chicago-Naperville-Elgin","Cook",5,252250,254500,249900,249800,249000,249800,249000,245000,239500,235000,229000,224900,224000,224900,229900,229900,229900,225000,224500,220000,219450,214900,215000,214000,203500,199900,209900,215000,210000,2e+05,2e+05,197150,189000,189000,189900,182000,189900,199450,219450,221500,224900,225000,225000,225000,219450,220000,221000,210000,209950,219950,235000,239900,235500,238444,239000,235000,235000,229250,229000,224900,219900,230350,235000,230000,229900,229000,229900,225000,219450,219900,214500,209900,220000,225000,239825,241000,240000,245000,249500,249900,249900,249900,240000,225000,221250,223500,235000,239950,239900,249900,240000,231000,229900,235000,239900,235000,249250,249500,259900,259900,253000,255000,259000,259950,269500
"94109","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996500,998500,1090000,1075000,1198000,1145000,1088000,1019000,1195000,1195000,998000,992500,995000,995000,995000,999000,1050000,996500,1096500,1150000,1160000,1099500,1099950,1150000,1020000,1089000,1098000,1074000,1198500,1198500,1161500,1049000,1095000,1049000,989000,988000,1112500,1112250,1074000,1150000,1035250,1045000,1045000
"00926","San Juan","AL","Auburn-Opelika","Lee",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,150000,149950,150000,149900,149000,145000,147350,149900,150000,139900,137500,139900,135000,140000,136000,139900,148000,139900,148000,146500,136000,132500,130000,138990,130000,130000,130000,125500,138500,146500,145000,140000,135000,129750,127250,125000,134000,126500,105000,105000,105000,105000,108000,111500,115000,116500,118000,114000,116500,99900,97900,110000
"10016","New York","NY","New York-Newark-Jersey City","New York",8,795000,767000,750000,749500,699000,729000,737000,775000,699500,7e+05,699000,699000,699000,649000,749000,727000,734000,754900,744500,724500,699000,750000,710000,699500,699000,765000,799499.5,850000,839000,825000,814500,777000,762000,749500,755000,740776,728000,769500,865000,850000,925000,917500,899000,899000,921000,897000,999000,991500,995000,950000,935000,989000,995000,960000,1090000,1085000,1185000,1250000,1250000,1271000,1298000,1295000,1296500,1300000,1325000,1339000,1300000,1397000,1450000,1525000,1550000,1599000,1498500,1453250,1475000,1475000,1497000,1547000,1499500,1547500,1525000,1499000,1450000,1500000,1524500,1495000,1488000,1465000,1425000,1450000,1375000,1402500,1405000,1450000,1437500,1425000,1445000,1275000,1297000,1377500,1449500,1420000,1422500,1425000,1425000
"37013","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson",9,117900,115990,117113,117358,114000,114900,114900,115450,114900,114000,109950.5,109500,104940,99900,102990,102700,99900,99999.5,99900,98950,94900,99000,94900,94900,89998,89990,90500,90500,94700,92500,94900,94900,89500,89638.5,89838.5,89900,90000,1e+05,105900,104800,99900,96500,109900,109950,109950,108450,106900,104900,104900,108950,109900,108000,109844.5,109995,112250,119900,119900,119900,117200,117500,117700,119990,119900,114944,114900,116000,117000,117000,120900,129900,125950,116900,117900,117900,130000,132450,128994,129000,143450,139900,150990,150990,152700,150745,152900,152500,149000,151200,154950,159900,166450,165000,159900,165000,166000,165000,165000,165000,165950,169450,165900,169900,174446,173950,178000
"11375","New York","NY","New York-Newark-Jersey City","Queens",10,279000,275000,260000,259000,259000,255000,255000,249999.5,255000,249999.5,255000,249999,249999.5,249000,255000,249000,255000,249000,249000,251950,255000,250000,239000,239000,239000,239999,239999,249000,249000,249000,249000,249000,249000,249900,256000,254000,249000,249777,250000,250000,255450,259000,259000,259950,262000,259000,259000,249999,249000,259000,259000,259944,263800,269000,268000,275000,278444,279000,279000,282500,3e+05,319000,325000,309000,308500,319000,318888,319000,325000,324994,344444,321950,325000,338000,340000,342500,349999.5,350000,354500,359000,359000,362000,375000,379000,382500,376944,369000,375000,378888,399000,399000,399000,395000,399000,415000,408000,4e+05,399000,390000,398888,425000,449000,446400,439000,447800
"11235","New York","NY","New York-Newark-Jersey City","Kings",11,365805,365080,359000,384000,379000,377660,389000,389000,399000,396570,389000,386975,369000,357000,369000,349000,365000,355000,369999,385000,359000,379000,379000,385000,339900,375000,368450,349000,299999,325000,335000,349000,327000,324000,341775,325000,349000,290000,285000,292500,298999,299000,299000,299000,332500,369000,388000,399000,399000,399000,397250,402000,399000,411000,429000,415000,439000,449000,429000,424000,429000,437000,479000,489500,495000,555000,579000,563750,555000,549000,549000,549500,575000,588000,586500,598000,589500,549000,575000,604500,630000,622500,619900,619000,603000,618900,603000,610000,622000,610000,609000,609000,588000,582500,554000,547000,572500,539500,529500,584000,552500,549000,540000,512500,489500
"60647","Chicago","IL","Chicago-Naperville-Elgin","Cook",12,299500,302500,299900,299900,299900,299000,294900,297000,295000,295000,299000,289900,289950,279000,279000,284650,292500,290000,289900,275000,267000,263000,255000,252500,251500,259900,274950,268350,264450,255000,259900,265000,269500,255000,255000,252200,272500,289000,299900,3e+05,309000,299900,299900,299000,299900,314950,3e+05,299900,309500,323000,321450,332450,324900,334900,329900,327500,327000,329000,313450,284900,299900,325250,325000,325000,325000,329900,329900,325000,335000,339000,339700,370000,379000,385000,375000,350000,349900,365000,374950,365000,368700,387000,389900,392200,399000,380000,385000,389000,385000,395000,399000,379900,399000,399900,4e+05,4e+05,419900,424950,415000,415000,417500,427450,422888,423944,425000
"10029","New York","NY","New York-Newark-Jersey City","New York",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052500,1080000,1080000,1080000,1080000,999000,998000,925000,997000,908500,950000,899000,950000,925000,899000,908999.5
"10009","New York","NY","New York-Newark-Jersey City","New York",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,1425000,1397500,1525000,1550000,1625000,1612500,1625000,1625000,1645000,1675000,1495000,1490000,1490000,1455000,1515000,1595000,1645000,1545000
"60618","Chicago","IL","Chicago-Naperville-Elgin","Cook",15,290000,295000,297527.5,289000,289450,284900,279900,284000,272449.5,275000,272114.5,249995,249000,239000,242000,229900,229450,225000,225000,229900,238600,239000,229900,209950,210000,217450,231950,221500,219500,218000,219000,211000,199900,199900,199000,199900,202500,213950,225000,259900,262250,265000,268450,260000,274947.5,265000,285000,274750,259500,290000,289900,299900,285000,279500,299000,295000,289925,279900,267000,275000,299000,309950,296700,284000,274950,277500,274000,279900,289000,271900,259000,259900,259000,275000,279900,288950,299000,309900,302450,289000,296400,309900,320000,339000,326000,350000,331000,332000,319000,315000,325000,325000,309000,329450,334000,339900,375000,382450,375000,389000,384950,385000,380000,369999,369000
"11201","New York","NY","New York-Newark-Jersey City","Kings",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762500,1815000,1885000,1797000,1843750,1831250,1850000,1795000,1762500,1797500,1750000,1750000,1775000,1795000,1612500,1695000,1580000,1550000,1425000,1499000,1450000,1575000,1599000,1625000,1600000,1600000,1350000,1465000,1502500,1599500,1595000,1595000,1547500
"20002","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,379873,359900,366750,374650,376825,399500,399000,381250,386200,409450,4e+05,438000,475000,419775,412450,439000,449900,437000,424700,416500,410000,413250,402499.5,399000,399450,401900,437200,452450,447400,414500,399990,409000,424450,435900,449450,449900,474900,469900,527400,477250,499900,499900
"90046","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",18,537000,499999,485000,469000,479000,499250,495000,477000,479000,489000,472500,479000,475000,462000,426000,374500,379000,379000,399000,399900,399949.5,404200,369500,369500,404450,466950,448100,474900,484500,472000,489500,477000,464000,489500,449000,449000,480000,454500,479500,449995,499000,564500,564500,599000,625000,579000,609000,579000,582000,625000,637000,598000,599000,595000,649000,649000,592000,599000,599000,616500,599000,599000,585000,620000,615000,589000,587000,592000,625650,659975,682499.5,638125,748500,674500,625000,629900,627150,617000,635950,674750,687000,649000,639000,599000,630000,675000,699000,699250,699000,639500,674500,697000,698000,649500,649000,722500,709500,715000,715000,754000,765000,775000,776000,781000,799000
"20009","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",19,399727.5,420000,420000,419000,425750,435000,419900,419450,404825,410000,405000,419000,410000,419000,399900,389000,395000,389500,397500,394950,399000,415000,419900,439950,449500,442500,429750,419000,399000,399900,399000,379000,389000,399900,419900,399900,399450,430000,422000,425000,472400,456000,449000,439000,439000,449900,435000,416950,397000,449000,424500,447000,434922,422000,419000,409000,424400,425000,429900,440000,432750,425000,425000,429000,449000,475000,467000,479000,489900,485000,489000,482200,460000,487450,459950,479900,469000,475000,524897.5,538750,485000,466000,449900,449000,479750,486250,515000,537000,517000,503975,499450,512000,524527.5,549000,499900,484900,485000,492000,526950,552500,524720,525000,524950,515000,525000
"10462","New York","NY","New York-Newark-Jersey City","Bronx",20,135000,135000,135000,140000,140000,135000,135000,128000,135000,125000,129000,132500,129000,120000,124000,120500,119999,119949.5,118000,120000,118000,119000,120000,118000,118750,118000,117000,117900,115000,115000,115000,118000,118000,120000,120000,125000,125000,120000,119950,120000,115000,112000,110000,110000,110000,109000,110000,115000,115000,115000,115000,120000,114900,115999,120000,124000,127000,115000,115000,115000,115000,115000,119500,125000,125000,135000,137000,125000,125000,125000,123500,120000,120000,120000,120000,125000,125000,125000,128500,135000,133990,134495,132000,130000,130000,131000,134000,136500,140000,149000,145000,142500,148000,149000,149000,149000,149000,150000,155000,155000,155000,165000,160000,169999,170000
"60613","Chicago","IL","Chicago-Naperville-Elgin","Cook",21,259450,273250,274900,264900,265000,259700,257700,262000,254900,255000,254900,249000,248000,249900,259000,257900,257900,250000,250000,249000,249000,244450,235000,235000,239000,249000,249000,245000,239900,239250,239000,229000,227000,227000,224950,219900,228888,239000,249000,249900,259000,259950,255000,267000,265000,255000,255000,250000,257500,259450,250000,250000,257000,275000,275000,275000,269900,269900,255000,259000,272000,269900,274900,279900,272400,264900,250000,249250,239000,239900,248000,249900,257400,265000,275000,249999,249000,239600,244900,244900,245000,249250,249900,241500,245000,265000,274999.5,273749.5,269000,268500,268000,279950,289950,269000,270000,274950,269950,274900,299000,279900,283750,275000,277000,279000,287700
"77036","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,50000,56450,58500,59947.5,65000,71000,67500,59995,60000,59995,65000,61000,60000,55000,60000,65000,66950,68000,64000,62000,63950,59950,59950,68500,69700
"10463","New York","NY","New York-Newark-Jersey City","Bronx",23,299000,299000,299000,285000,299000,299000,299000,299000,290000,285000,285000,285000,279000,269500,285000,279250,279000,272000,275000,275000,275000,275000,264900,250000,265000,272000,280000,280000,264900,260000,259000,259000,259000,249000,249000,239900,239000,239000,259000,250000,245000,249900,249450,249900,250000,259000,260000,259000,259000,250000,250000,259999,259999,259999.5,265000,265000,274900,269000,269000,265000,259000,250000,259000,249900,249000,249750,250000,250000,235500,235000,239000,239000,249950,239900,249825,259000,275000,282000,279000,282450,289450,298800,289000,280000,275000,275000,275000,282500,280000,289000,289000,299000,299000,299000,299000,309950,299000,299000,295000,299000,315000,319000,324450,329800,335000
"11209","New York","NY","New York-Newark-Jersey City","Kings",24,289000,279999,279999,279000,279000,279500,279900,279000,269450,259000,269000,269000,259000,249000,259000,269000,260750,259000,259000,250000,257000,259000,259000,259000,265000,267000,269000,269000,269000,275000,276500,270000,265000,260000,249450,255000,255000,267000,269000,274950,275000,269000,279000,277000,273250,265000,268000,269000,268500,259900,269000,268000,259900,260000,269000,268500,260000,269999.5,267000,260000,264500,269000,299000,281500,290000,279500,279000,320000,359000,359000,357000,350000,350000,349000,384999,399000,369000,394000,399000,415000,382000,372000,368125,389000,399000,399000,438944,430000,475000,499000,485000,525000,499999,508999.5,525000,512499.5,525000,479000,449000,459000,499000,499499.5,525000,562000,549000
"60625","Chicago","IL","Chicago-Naperville-Elgin","Cook",25,224900,224900,224900,219900,219250,219000,212500,208500,214900,213900,204000,199900,199900,199900,209900,209000,209000,209000,199000,189900,188750,179450,169000,154900,149900,159900,169000,169900,177800,174950,167950,159900,150000,147000,149900,152500,165000,175000,199000,184700,189000,187500,185000,170000,170000,174900,169500,165000,165000,174900,199950,209900,225000,229000,239900,225900,219000,209500,209000,2e+05,199000,209900,219000,219000,211450,199700,199000,198950,199900,215000,210000,205000,195000,205000,219900,229000,220000,220000,214000,209900,208000,208950,199700,189450,183125,209950,225000,235000,224949.5,229450,229900,239900,239900,235000,219000,224900,230791,242000,244900,249000,229900,232200,239000,240500,249900
"07030","Hoboken","NJ","New York-Newark-Jersey City","Hudson",26,475000,470500,474900,469000,469000,459950,469000,459000,469000,469000,469000,459000,467000,459497.5,460000,449500,449000,449000,445000,449000,449000,449950,449000,465000,462450,459000,459000,485000,475000,489000,479000,482000,465000,475000,497000,495000,5e+05,525000,525000,524450,525000,529000,514000,499000,499987,499000,494000,489450,529000,529000,549995,550000,555000,545000,545000,545000,575000,560000,569995,579000,590000,599000,599000,629000,625000,649000,649000,649000,649000,685000,690000,704500,739900,742000,7e+05,699000,720000,732500,725000,725000,7e+05,699999.5,725000,7e+05,7e+05,719000,765000,785000,775000,799990,785000,760750,749999,799000,807499.5,799000,789500,799000,792500,739499.5,699999.5,737000,734450,749000,770000
"28277","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187000,174500,177500,179900,179000,175000,185000,185000,183400,182900,185000,183000,187950,187900,184500,191950,187000,182000,188450,189999,192000,192000,199450,225000,206750,224950,242500,225000,203000,189900,2e+05,204900,202450,2e+05,202450,2e+05,205000,224000,206000,209950,2e+05,185000,185000,188250,189000,215000,206000,219500,198500,219500,225000,223950,218950
"85032","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",28,75000,80000,80000,83700,89900,78500,71200,79900,75000,74900,75000,74900,72500,65450,65000,63247.5,68450,68900,65000,70500,74500,74900,73250,69900,69449.5,74000,76200,76250,79000,84500,77500,79999,87000,83500,76000,83500,92450,97200,97500,109000,114000,1e+05,97500,90000,97500,104950,99900,102500,109000,116900,119900,119900,114900,109450,114000,115000,114500,113900,119000,117750,115000,109250,107750,116950,115950,115000,107000,115000,120000,124900,136700,129900,140000,129900,121500,124000,124000,120750,125950,117000,132975,131925,129000,129450,129950,131850,130000,135000,148000,156555.5,149700,159900,149900,152975,149900,137500,142500,149999,154950,158450,150642.5,161200,160000,155900,154000
"78704","Austin","TX","Austin-Round Rock","Travis",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389900,419900,417000,419900,402000,425000,399499.5,399000,399450,415500,399000,378500,405000,424450,439000,447000,439000,442000,399450,385000,389000,393497.5,399000,419450,425000,439900,402000,402000,419000,415000,413450,411900,409350,429000,434900,432500,429945
"33160","Sunny Isles Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599055.5,625000,625000,660000,689450,674950,650000,662500,683700,679000,699000,672500,690000,695000,689000,687000,699009,699996,699000,699000,699000,699000,699000
"75243","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,74900,75000,83950,79900,79900,77000,77750,78900,79900,78000,84990,89000,86900,84975
"11214","New York","NY","New York-Newark-Jersey City","Kings",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458000,439000,438000,438000,438000,418000,418000,434000,478000,488000,498500,508000,498500,498000,507000,535000,526500,525000,535000,558750,565000,585000,582000,538000,538000,550000,550000,556000,585000,565500,585000,580000,577500,550000,560000,599000,567000,599000,577500,577500,568000,550000,550000,584444,568000,589000,545000,589000,639000,664000,685000,689000,639500,662000,650000,659500,628000,628000,648000,641000
"98052","Redmond","WA","Seattle-Tacoma-Bellevue","King",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299999,299950,318997.5,329900,320000,307500,3e+05,317450,319949.5,319949.5,325000,339950,339950,365000,375000,399950,369919,375000,380000,395000,384975,399999.5,392500,355000,355000,388000,394500,419950,425000,429000,405000
"08701","Lakewood","NJ","New York-Newark-Jersey City","Ocean",34,96000,96900,96950,94750,91000,87000,85250,84950,79900,79900,78950,74900,75000,72000,74950,79000,79500,72000,70000,70450,69950,69900,69700,69900,71500,69900,79000,75000,74700,74900,80000,80000,82000,83500,85000,88850,89500,89900,98000,99200,99400,97088,99924.5,89450,95700,99875,1e+05,108700,112000,109900,109900,105000,110950,102784,99450,93250,99900,99700,99999,101249.5,105000,112000,114425,114000,118000,118950,125000,119000,106950,105500,99950,105000,105000,119500,119500,118000,118000,110000,112750,112750,113450,115000,114900,109000,112900,111000,111000,119900,124900,120000,124950,123950,124900,129900,129450,129900,125250,128500,128500,127500,134900,132570,145000,139900,139250
"11221","New York","NY","New York-Newark-Jersey City","Kings",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796500,799000,794000,794000,775000,775000,749000,745000,747500,729000,699000,699000,650000
"60610","Chicago","IL","Chicago-Naperville-Elgin","Cook",36,369900,357450,338950,329000,319950,319900,325000,339250,327500,345000,338200,325000,319000,325000,325000,322900,324900,324900,335000,335000,339900,349000,349500,355000,369000,359000,354000,369500,350000,349950,367000,359000,372500,384900,385000,385000,399000,399000,389900,389900,379000,399000,384950,384900,399000,396000,399000,392000,387500,359500,369000,389000,382000,399000,399900,399000,412500,409900,395000,399000,4e+05,395450,387000,399000,394250,385900,385000,399900,432450,428450,449000,463200,472400,489000,479900,464999.5,463900,465900,475000,485000,5e+05,499900,505000,538900,529450,499250,475000,469000,450000,449000,439950,437000,484900,5e+05,499450,499900,499000,489000,475000,474950,475000,465000,475000,465000,475000
"11207","New York","NY","New York-Newark-Jersey City","Kings",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274995,273197.5,261750,286965,286965,284970,282982.5,299000,282982.5,282982.5,294500,299000,343896.5,351950,329000,329000,324000,333500,333500,320000,329000,329000,329000,324500,329500,320000,329000,329000,320000,320000,329000,346450,345725,345725,399000,402000,399999,399000,440000,412500,440000,444500,440000
"10019","New York","NY","New York-Newark-Jersey City","New York",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645000,1799500,1900000,1650000,1610000,1650000,1602500,1620000,1725000,1947500,1850000,1817500,1922500,1860000,1695000,1760000,1860000,1860000,1877500,1960000,1960000,1950000,1970000,1990000,2e+06,1995000,1820000,1815000,1880000,1788000,1750000,1796000,1850000,1750000,1775000,1780000,1795000,1795000,1829000,1833000,1849450,1850000,1875000,1897500,1849990,1795000,1796500,1837000,1825000,1928500,1849995,1695000,1750000,1797500,1695000,1695000,1650000,1699000
"30024","Suwanee","GA","Atlanta-Sandy Springs-Roswell","Gwinnett",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341500,344900,347900,348207,356950,344900,341900,338900,339156,354150,360952,366337,369044
"33139","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384000,379000,379000,375000,359000,389000,369000,360000,375000,365000,399000,399000,399000,369000,350000,379500,380000,380000,369999.5,389000,390000,399000,425000,428500,399999,395000,389750,395000,388000,399999.5,399000,399000,399000,420000,432450,429000,429000,420000,442500,439000,445000,439000,429000,423000,425000,420000,425000,425000,429000,428650,425000,425000,425000,425000,409000,412950,399900,399250,4e+05,4e+05,405000,415000,396000,399000,399000,399000,390000,395000
"33411","Royal Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach",41,73000,65000,65000,61400,60000,59000,58650,59900,59000,55299,55000,53500,50000,49900,49500,48900,47100,45500,44500,43150,43900,43200,45000,45720,46450,47900,47700,47900,49000,49000,49900,49900,53977.5,54450,52900,58877.5,59000,59900,59900,59000,60000,62900,62900,68700,71500,69999.5,73000,72000,72500,73900,70500,72900,78250,76000,76000,74900,71950,75000,79000,78900,79900,78900,78850,78440,79900,83450,84450,85000,84999,87950,88450,86900,85000,85500,85000,86000,89000,89000,87740,87500,87000,93700,94997.5,95000,95000,95000,94900,97500,98000,98900,102900,109900,112450,112000,111000,112000,112000,114000,110000,109900,110000,117000,118500,119900,122700
"78745","Austin","TX","Austin-Round Rock","Travis",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309245,299000,308341,311695,311807,314167,314065.5,313565.5,309400,302834.5,307289.5,309450,331496,332847,335794,335794,333990,319245,316081,317007,318246,319448.5,319403,317222,325990,324990,320594,327495,330000,335397,318888,328900,327900,325900,316198,329900,329900,334900,329900,324450,325000,334900,335897,338000
"33025","Miramar","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",43,84400,80000,79900,75000,79100,79900,77000,75000,77300,75000,80000,79900,75000,75000,75000,84900,85000,88000,89500,85000,84874,89500,87250,89900,83900,89900,94475,94900,93500,89000,89900,99000,1e+05,92000,95000,95000,97000,99000,1e+05,104450,109450,109450,105000,109900,110000,115000,119900,117900,117400,120000,118900,116200,120000,122550,125000,120000,124700,125000,129900,129450,129000,124950,110000,117000,121400,121700,115000,114900,109999,114949.5,125000,125000,129999,119900,119900,135000,136450,139393,144900,148500,149000,150000,148000,149000,149000,151950,152500,149950,158000,149000,147000,149900,149000,145000,144950,148000,139950,146702.5,145000,148950,145000,145000,142500,140000,149950
"11377","New York","NY","New York-Newark-Jersey City","Queens",44,276700,282500,279000,275000,268000,259000,259000,259000,249000,229000,238000,218000,219000,225000,219000,209000,225000,227000,199000,207499,199999,199000,209000,219000,226500,232500,225000,220000,235000,235000,232000,249000,239000,219950,237000,232499.5,235000,255000,235000,214000,218500,208500,206500,196500,195000,208000,209000,216500,225000,215000,232500,237000,235000,245000,237000,235000,246500,239000,237000,250000,238000,280000,285000,294000,285000,280000,280000,279000,279000,277000,282000,279000,279000,299000,325000,329000,335000,329000,319500,309500,319000,319000,350000,375000,379444,379888,371000,349000,380000,399000,367000,399000,399999,449000,429000,434500,440000,380000,382500,379449.5,389000,417000,415000,429000,460000
"23462","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",45,179450,180999.5,180000,185000,199000,208000,198500,197000,192500,194500,199900,208888,211450,207450,199325,198450,197900,189900,199750,210000,214950,213000,196000,2e+05,207900,2e+05,2e+05,182495,2e+05,2e+05,198000,199750,186250,199900,215000,209450,228900,234900,234900,245900,229000,225000,219250,225000,230000,229900,230000,229900,229950,239900,236450,228000,226941.5,220995,227900,221000,219900,219950,220000,214900,215000,217727.5,215500,218500,219000,215000,224950,231950,228000,226250,228700,226200,220000,219950,224900,224900,224900,228400,231900,225000,225000,230000,234999,226450,234900,225000,220778,221778,227000,228500,222700,222500,219000,219900,222500,229800,237000,245000,249905.5,235900,238000,239950,244900,234950,246990
